TEMPO,NRO_IMPACTO,QTD_HORAS_PREVISAO,QTD_PARTICIPANTE,TIPO
0.58,4,0.35,1,ERRO
1,4,1,1,MICRO
0.5,4,0.3,1,MICRO
2,4,1.2,1,SIHOSP
0.17,4,1,1,MICRO
0.25,4,0.15,1,ERRO
0.33,4,0.2,1,ACESSO
1,4,1,1,ERRO
1,4,1,1,MICRO
0.5,4,0.3,1,ERRO
0.33,4,0.2,1,IMPRESSORA
5,4,30,1,SIHOSP
0.25,4,0.15,1,IMPRESSORA
2,4,1,1,SIHOSP
1,4,1,1,BENNER
0.17,4,0.1,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
129,4,1.29,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.35,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
3,4,2.5,1,MICRO
0.5,4,0.3,1,ERRO
0.17,4,1,1,MICRO
0.58,0,0.35,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.67,4,40,1,ERRO
0.17,4,1,1,MICRO
0.17,4,0.1,1,IMPRESSORA
0.13,4,0.08,1,SIHOSP
0.17,4,0.1,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.08,3,0.1,1,BENNER
0.17,4,0.1,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
0.42,4,0.25,1,ERRO
0.5,4,0.15,1,SIHOSP
0.08,4,0.05,1,BENNER
2,4,1,1,ERRO
0.17,4,0.1,1,IMPRESSORA
155,4,2,1,SIHOSP
0.17,4,1,1,MICRO
0.62,4,0.37,1,ERRO
0.17,4,1,1,MICRO
1.2,4,1.3,1,ACESSO
0.25,4,0.15,1,BENNER
0.17,4,1,1,MICRO
350,4,300,1,MICRO
0.5,3,0.3,1,BENNER
0.4,4,0.24,1,ACESSO
4.35,4,4.35,1,ERRO
0.33,4,0.25,1,ERRO
3.07,4,3.07,1,ERRO
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,MICRO
0.33,4,0.2,1,MICRO
1,3,1,1,SIHOSP
0.01,4,0.3,1,ERRO
0.5,4,0.3,1,MICRO
0.17,4,1,1,MICRO
0.01,4,0.3,1,MICRO
1,4,1,1,SIHOSP
0.17,4,0.1,1,MICRO
4,4,4,1,SIHOSP
0.5,4,0.3,1,ERRO
1,4,1,1,ERRO
0.17,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ERRO
2,4,1,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,0.2,1,MICRO
0.17,4,13,1,MICRO
0.33,4,0.2,1,IMPRESSORA
2,0,1,1,SIHOSP
0.04,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
1,4,1,1,MICRO
131,4,131,1,ERRO
0.27,4,0.2,1,BENNER
0.5,4,0.3,1,MICRO
1,4,1,1,SIHOSP
0.01,4,0.4,1,ACESSO
6.5,4,6,1,MICRO
0.17,4,0.1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.4,1,SIHOSP
0.17,4,1,1,MICRO
1.06,4,2,1,ERRO
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.2,1,IMPRESSORA
0.45,4,0.3,1,ERRO
45,0,27,1,ERRO
0.01,4,0.3,1,ERRO
0.17,4,1,1,BENNER
0.25,4,0.15,1,IMPRESSORA
5,4,30,1,ACESSO
0.07,4,0.05,1,BENNER
2,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
0.17,3,0.1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,SIHOSP
0.8,4,0.48,1,SIHOSP
0.17,4,1,1,MICRO
0.5,4,0.3,1,MICRO
0.01,4,0.3,1,SIHOSP
0.01,4,0.4,1,MICRO
0.25,4,0.15,1,IMPRESSORA
0.4,4,1.24,1,ERRO
0.17,4,2,1,MICRO
0.01,4,0.3,1,SIHOSP
0.7,4,1,1,BENNER
0.17,4,0.1,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,4,0.15,1,IMPRESSORA
0.5,4,0.3,1,ERRO
0.33,4,0.2,1,IMPRESSORA
102,4,1.02,1,ERRO
0.17,4,1,1,MICRO
120,4,100,1,MICRO
1.5,4,1.3,1,ACESSO
0.25,4,0.15,1,BENNER
0.42,4,0.25,1,BENNER
0.5,4,0.3,1,ACESSO
0.5,3,0.3,1,MICRO
0.01,4,0.3,1,MICRO
0.01,4,0.2,1,MICRO
0.25,4,0.15,1,IMPRESSORA
1.19,4,1.19,1,ERRO
1,4,1,1,MICRO
1.36,4,1.36,1,SIHOSP
0.1,4,0.06,1,ERRO
110,4,50,1,ACESSO
0.17,4,1,1,MICRO
0.17,3,1,1,MICRO
0.01,4,0.3,1,MICRO
0.21,4,5,1,BENNER
1,1,1,1,MICRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,MICRO
5,4,30,1,BENNER
0.17,4,1,1,MICRO
1,3,1,1,SIHOSP
0.17,4,1,1,MICRO
2.32,4,2.32,1,ERRO
0.33,4,0.2,1,IMPRESSORA
3.14,4,3.14,1,ERRO
1.5,4,1.5,1,SIHOSP
1.59,4,2,1,ERRO
0.01,4,0.3,1,ERRO
0.5,4,0.3,1,SIHOSP
0.28,0,0.2,1,ERRO
8,3,8,1,BENNER
0.25,4,0.15,1,ERRO
1,4,1,1,SIHOSP
0.17,4,0.1,1,ERRO
0.08,3,0.05,1,BENNER
0.01,4,0.3,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.4,1,ACESSO
0.5,4,0.3,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,4,0.15,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.18,4,0.1,1,BENNER
0.33,1,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ERRO
0.01,4,0.4,1,SIHOSP
0.17,4,1,1,MICRO
0.17,0,1,1,ERRO
0.5,4,0.3,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
0.5,4,0.3,1,MICRO
2,4,2,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.72,4,0.43,1,ERRO
5,4,30,1,SIHOSP
0.25,4,0.15,1,BENNER
0.17,4,1,1,IMPRESSORA
2,4,2,1,MICRO
0.25,4,0.15,1,ERRO
0.58,3,0.15,1,BENNER
0.17,4,0.1,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.5,4,0.3,1,BENNER
220,4,220,1,ERRO
1,4,1,1,ACESSO
0.5,4,0.3,1,ACESSO
0.17,4,1,1,SIHOSP
0.17,4,0.1,1,IMPRESSORA
1,0,1,1,ERRO
1,2,1,1,MICRO
5,4,30,1,ACESSO
0.5,4,0.3,1,IMPRESSORA
0.5,4,0.3,1,ERRO
0.01,4,0.3,1,MICRO
2.3,4,2.3,1,SIHOSP
0.5,4,0.2,1,ERRO
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,BENNER
0.33,4,0.2,1,MICRO
0.25,0,0.15,1,ACESSO
0.25,4,0.15,1,IMPRESSORA
0.25,4,0.15,1,ERRO
1,4,1,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
5,4,30,1,ACESSO
0.17,4,1,1,ERRO
0.27,4,0.16,1,BENNER
0.5,4,0.3,1,ERRO
0.17,4,1,1,MICRO
1,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,ERRO
2,0,2,1,ERRO
0.5,4,0.3,1,MICRO
0.33,4,0.2,1,IMPRESSORA
5,4,30,1,ERRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.5,4,0.3,1,MICRO
0.17,4,1,1,MICRO
1,4,1,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.25,0,0.15,1,ERRO
2.16,4,2.16,1,ERRO
0.2,3,0.12,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
1.13,4,1.13,1,SIHOSP
0.42,4,0.25,1,ERRO
1,4,1,1,MICRO
0.08,4,0.05,1,BENNER
0.01,3,0.15,1,BENNER
1,4,1,1,ACESSO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,4,0.15,1,ACESSO
400,4,300,1,MICRO
4,0,4,1,ERRO
0.17,4,1,1,SIHOSP
10,4,18,1,ACESSO
1,0,1,1,ERRO
0.5,4,0.3,1,SIHOSP
1.2,3,1.5,1,MICRO
2.5,4,2,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.17,3,1,1,ERRO
0.17,1,0.1,1,ERRO
0.17,4,1,1,MICRO
1,4,1,1,BENNER
0.5,4,0.3,1,BENNER
0.25,4,0.15,1,SIHOSP
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.01,4,0.25,1,ACESSO
0.58,4,0.35,1,ERRO
0.83,4,0.5,1,IMPRESSORA
1,4,1,1,SIHOSP
0.05,4,0.05,1,BENNER
0.33,4,0.5,1,MICRO
0.17,4,1,1,MICRO
1,4,1.1,1,IMPRESSORA
0.18,0,0.11,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,SIHOSP
2,4,1,1,SIHOSP
8,0,8,1,ERRO
0.25,4,0.35,1,BENNER
0.18,0,0.15,1,ERRO
0.08,4,0.1,1,ERRO
0.08,0,0.1,1,ERRO
1,4,1,1,MICRO
0.25,4,0.15,1,SIHOSP
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
2,0,2,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.47,4,0.28,1,BENNER
0.5,4,0.3,1,ACESSO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
0.17,4,1,1,MICRO
0.01,4,0.25,1,ACESSO
0.17,4,1,1,MICRO
1,4,1,1,IMPRESSORA
0.17,4,1,1,ACESSO
0.25,4,0.15,1,SIHOSP
0.42,3,0.25,1,BENNER
1,4,1,1,BENNER
0.33,4,0.2,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
5,3,30,1,BENNER
1.21,4,1.21,1,BENNER
2,4,2,1,BENNER
0.01,4,0.3,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.58,4,0.35,1,BENNER
1,4,1,1,IMPRESSORA
0.25,4,0.15,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.83,4,0.5,1,IMPRESSORA
2,4,1,1,MICRO
2,4,2,1,SIHOSP
0.17,4,1,1,MICRO
2,1,2,1,BENNER
3.2,4,3,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1.4,3,1.4,1,ERRO
0.17,4,1,1,MICRO
0.17,4,0.1,1,IMPRESSORA
0.25,1,0.15,1,ERRO
0.33,4,1,1,MICRO
1,4,1,1,SIHOSP
1,4,0.45,1,BENNER
0.5,4,0.3,1,ERRO
0.25,4,0.15,1,BENNER
0.17,4,0.1,1,MICRO
0.98,4,1,1,ERRO
0.33,4,0.2,1,MICRO
0.17,0,0.15,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,SIHOSP
0.33,4,0.2,1,MICRO
1,4,1,1,BENNER
5,3,30,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,BENNER
0.03,0,2,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
1.5,4,1.5,1,IMPRESSORA
0.17,4,1,1,MICRO
0.85,4,1,1,SIHOSP
1.5,4,1.5,1,ERRO
1.08,4,2,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
1,4,0.3,1,MICRO
1,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,MICRO
0.33,4,0.2,1,MICRO
0.25,4,0.15,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.2,1,SIHOSP
0.5,4,0.3,1,ERRO
0.33,4,0.2,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
2,4,10,1,ERRO
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,ERRO
1,4,1,1,ERRO
0.25,1,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
3,4,3.25,1,MICRO
0.5,4,0.3,1,MICRO
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,MICRO
0.17,4,0.1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,0,0.15,1,BENNER
0.17,4,0.1,1,BENNER
2.3,4,2.3,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.17,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
2,3,2,1,SIHOSP
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.5,3,0.3,1,BENNER
0.25,0,0.15,1,BENNER
3,4,3,1,MICRO
0.25,4,0.15,1,SIHOSP
0.5,4,0.3,1,BENNER
0.5,4,0.3,1,SIHOSP
0.01,4,0.3,1,ACESSO
0.33,4,0.2,1,MICRO
0.83,4,0.5,1,MICRO
0.5,0,0.15,1,ERRO
0.17,4,1,1,MICRO
0.25,3,0.15,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
2,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,3,0.35,1,ACESSO
5,3,25,1,BENNER
0.01,3,0.3,1,ACESSO
1,3,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.25,3,0.15,1,ERRO
0.25,2,0.16,1,ERRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,IMPRESSORA
16,3,16,1,BENNER
0.01,3,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.58,3,0.35,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.83,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,IMPRESSORA
0.01,3,0.3,1,SIHOSP
0.17,4,1,1,MICRO
1,4,1,1,SIHOSP
1,3,1,1,ERRO
0.25,3,0.15,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,3,0.35,1,BENNER
0.33,4,0.2,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
5,3,20,1,ERRO
0.25,3,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.58,3,0.35,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,BENNER
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
4,3,4,1,SIHOSP
0.17,4,1,1,BENNER
5,4,30,1,MICRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,MICRO
0.25,4,0.15,1,SIHOSP
0.01,4,0.3,1,ACESSO
0.25,4,0.15,1,SIHOSP
0.25,3,0.15,1,BENNER
0.01,3,0.3,1,ERRO
10,4,1,1,MICRO
2,3,2,1,ERRO
0.17,4,1,1,MICRO
1.2,4,1,1,ACESSO
0.17,4,1,1,MICRO
0.25,3,0.15,1,ERRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,IMPRESSORA
2,4,4,1,ERRO
0.5,4,0.3,1,MICRO
0.17,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,SIHOSP
1,4,1,1,MICRO
1,4,1,1,ACESSO
0.5,4,0.3,1,ACESSO
1,3,1,1,MICRO
0.25,4,0.15,1,BENNER
0.27,4,0.3,1,SIHOSP
1,4,1,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.1,1,SIHOSP
0.25,3,0.15,1,SIHOSP
0.42,3,0.25,1,ERRO
0.17,4,1,1,SIHOSP
0.17,4,0.1,1,IMPRESSORA
2,4,2,1,ACESSO
0.17,4,1,1,MICRO
0.5,4,0.3,1,MICRO
0.17,3,1,1,MICRO
1,4,1,1,MICRO
0.33,4,0.2,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,10,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,ERRO
1,4,1,1,IMPRESSORA
0.5,4,0.3,1,IMPRESSORA
0.01,3,0.4,1,SIHOSP
0.5,3,0.3,1,BENNER
1,4,1,1,MICRO
0.17,4,1,1,IMPRESSORA
4,4,4,1,MICRO
0.17,4,1,1,MICRO
0.67,4,0.4,1,ACESSO
0.43,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
4.28,4,5,1,ERRO
0.17,4,10,1,MICRO
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
10,4,1,1,MICRO
0.25,4,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,MICRO
0.5,3,0.3,1,BENNER
1,4,1,1,SIHOSP
1,4,1,1,MICRO
1.33,4,1.33,1,SIHOSP
0.5,4,0.3,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,ERRO
0.25,4,0.15,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.25,0,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1.57,4,2,1,SIHOSP
0.5,4,0.3,1,ERRO
2,4,2,1,MICRO
0.43,4,0.3,1,BENNER
0.5,4,0.3,1,SIHOSP
0.58,0,0.35,1,ERRO
0.5,4,0.3,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.15,4,0.09,1,ERRO
15,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
1,1,1,1,BENNER
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,0,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.17,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.17,4,1,1,MICRO
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,ACESSO
0.5,4,0.3,1,MICRO
0.17,4,1,1,MICRO
0.25,0,0.15,1,ERRO
0.25,0,0.15,1,ERRO
0.5,4,0.3,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,MICRO
1,4,1,1,BENNER
1,1,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.1,1,IMPRESSORA
0.17,4,1,1,SIHOSP
0.17,4,1,1,MICRO
0.33,3,0.2,1,IMPRESSORA
0.25,0,0.15,1,BENNER
0.17,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.01,4,0.3,1,ACESSO
0.17,4,1,1,SIHOSP
5,4,35,1,MICRO
0.25,4,0.15,1,BENNER
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,3,0.15,1,ERRO
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
0.17,4,0.1,1,IMPRESSORA
0.17,4,1,1,MICRO
0.5,4,0.3,1,ERRO
0.5,4,0.3,1,BENNER
0.17,4,1,1,MICRO
0.03,4,0.15,1,ERRO
2.09,4,2.09,1,BENNER
0.47,4,0.3,1,SIHOSP
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.28,0,0.3,1,ERRO
0.68,4,1,1,SIHOSP
0.25,4,0.15,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
1,4,0.3,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,BENNER
0.25,4,0.15,1,BENNER
0.17,1,1,1,ERRO
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
2.38,4,2.38,1,ERRO
0.25,4,0.15,1,BENNER
0.17,4,1,1,MICRO
8,4,8,1,ACESSO
0.17,4,1,1,MICRO
0.33,4,0.33,1,ACESSO
0.01,4,0.35,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.25,1,MICRO
5,4,30,1,ERRO
0.17,4,1,1,MICRO
0.5,4,0.3,1,MICRO
0.17,4,21,1,MICRO
1.2,4,1,1,ACESSO
0.25,3,0.15,1,ERRO
0.17,4,1,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.5,4,0.2,1,SIHOSP
0.42,4,0.25,1,BENNER
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
2,4,1,1,SIHOSP
0.33,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.02,0,1,1,ERRO
0.33,4,0.2,1,ERRO
1,4,1,1,BENNER
0.33,4,0.3,1,ERRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,ERRO
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
2.01,4,4,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.58,1,0.35,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.08,4,0.05,1,BENNER
1,4,1,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
4,4,4,1,SIHOSP
0.25,4,0.15,1,ERRO
0.01,4,0.35,1,ACESSO
2,4,2,1,MICRO
0.01,4,0.35,1,MICRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
0.17,4,1,1,MICRO
1,4,1,1,MICRO
0.17,4,1,1,MICRO
0.18,4,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,SIHOSP
200,4,35,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,0,0.15,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,IMPRESSORA
0.33,4,1,1,ERRO
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
0.17,4,0.1,1,MICRO
1,0,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,10,1,MICRO
0.33,3,0.2,1,ERRO
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
3.5,4,3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
5,3,5,1,BENNER
1,4,1,1,ACESSO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,ERRO
0.17,4,1,1,MICRO
0.17,4,10,1,MICRO
0.33,4,0.2,1,IMPRESSORA
2,0,2,1,ERRO
0.17,4,1,1,MICRO
75,4,45,1,MICRO
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.25,3,0.15,1,ERRO
0.25,0,0.15,1,ERRO
0.25,0,0.15,1,BENNER
0.5,4,0.3,1,ACESSO
0.25,3,0.15,1,BENNER
0.33,4,1,1,ERRO
0.17,4,1,1,MICRO
0.25,0,0.15,1,ERRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,ERRO
0.33,4,0.2,1,MICRO
0.25,0,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.05,4,0.03,1,BENNER
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
0.25,4,0.2,1,SIHOSP
1,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,2,0.1,1,BENNER
2,0,1,1,ERRO
0.25,4,0.15,1,BENNER
0.3,0,0.18,1,ERRO
5,4,1,1,ERRO
0.68,3,1,1,SIHOSP
1,3,4,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.58,4,0.35,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.45,4,0.3,1,SIHOSP
0.25,3,0.15,1,BENNER
0.17,4,1,1,MICRO
0.25,4,0.15,1,ERRO
