TEMPO,TIPO,ANO
8.03,IMPRESSORA,2014
1.74,BENNER,2014
7.16,MICRO,2014
37.08,MICRO,2014
1.01,ERRO,2014
6.95,MICRO,2014
7.03,MICRO,2014
1.98,IMPRESSORA,2014
2.05,BENNER,2014
1.02,ERRO,2014
2.03,ERRO,2014
5.98,BENNER,2014
1.81,MICRO,2014
7.05,ACESSO,2014
27.13,SIHOSP,2014
1.31,ACESSO,2014
1.22,BENNER,2014
1,MICRO,2014
1.13,BENNER,2014
5.96,MICRO,2014
3.21,ACESSO,2014
3.77,BENNER,2014
40.89,SIHOSP,2014
40.88,SIHOSP,2014
40.88,ERRO,2014
13.95,ERRO,2014
4.61,MICRO,2014
1.01,MICRO,2014
1.99,SIHOSP,2014
2.79,BENNER,2014
1.71,ERRO,2014
8.24,MICRO,2014
2.97,ERRO,2014
24.23,SIHOSP,2014
12.7,MICRO,2014
42,SIHOSP,2014
11.01,ACESSO,2014
5.81,MICRO,2014
6.36,SIHOSP,2014
6,BENNER,2014
5.9,BENNER,2014
11.63,MICRO,2014
19.87,SIHOSP,2014
6.05,SIHOSP,2014
14.13,ERRO,2014
4.99,ERRO,2014
5.79,BENNER,2014
5.05,BENNER,2014
6.97,ACESSO,2014
7.06,ACESSO,2014
28.12,ERRO,2014
3.98,MICRO,2014
34.97,SIHOSP,2014
9.83,MICRO,2014
3.03,ERRO,2014
76.69,BENNER,2014
92.1,IMPRESSORA,2014
2.25,SIHOSP,2014
91.93,IMPRESSORA,2014
13.77,MICRO,2014
13.77,MICRO,2014
13.07,IMPRESSORA,2014
76.82,MICRO,2014
1.16,BENNER,2014
2.03,BENNER,2014
1.24,ERRO,2014
13.01,MICRO,2014
4.99,SIHOSP,2014
11.78,SIHOSP,2014
21.65,ACESSO,2014
8.08,MICRO,2014
7.85,MICRO,2014
8.03,MICRO,2014
7.83,SIHOSP,2014
6.98,BENNER,2014
1.32,SIHOSP,2014
4.7,IMPRESSORA,2014
5.68,IMPRESSORA,2014
5.06,MICRO,2014
4.08,IMPRESSORA,2014
3.78,ERRO,2014
19.07,MICRO,2014
4.79,MICRO,2014
76.9,MICRO,2014
7.06,MICRO,2014
6.99,SIHOSP,2014
6.81,MICRO,2014
7.88,MICRO,2014
4.96,ERRO,2014
88.96,ERRO,2014
4.75,ERRO,2014
18.72,MICRO,2014
88.94,ERRO,2014
1.06,SIHOSP,2014
5.92,BENNER,2014
14.11,ACESSO,2014
6.02,BENNER,2014
1.96,SIHOSP,2014
1.09,MICRO,2014
3.28,MICRO,2014
6.9,SIHOSP,2014
4.03,BENNER,2014
1.79,IMPRESSORA,2014
7.81,BENNER,2014
20.96,SIHOSP,2014
3.24,MICRO,2014
3.21,ERRO,2014
1.87,ACESSO,2014
4.94,SIHOSP,2014
40.05,MICRO,2014
12.31,MICRO,2014
3.04,ACESSO,2014
29.79,IMPRESSORA,2014
1.94,MICRO,2014
8.27,MICRO,2014
23.03,MICRO,2014
1.12,IMPRESSORA,2014
10.22,ERRO,2014
8.23,MICRO,2014
1.24,MICRO,2014
20.88,IMPRESSORA,2014
1.96,MICRO,2014
7.25,IMPRESSORA,2014
3.99,ERRO,2014
28.94,MICRO,2014
1.08,SIHOSP,2014
1.1,SIHOSP,2014
1.19,IMPRESSORA,2014
2.15,ERRO,2014
1.17,ERRO,2014
2.98,BENNER,2014
2.04,ERRO,2014
16.05,MICRO,2014
15.07,MICRO,2014
1.13,BENNER,2014
5.06,IMPRESSORA,2014
20.98,IMPRESSORA,2014
1.24,ERRO,2014
6.89,ACESSO,2014
1.07,MICRO,2014
1.19,SIHOSP,2014
14.95,MICRO,2014
1.97,SIHOSP,2014
3.22,ERRO,2014
1.22,MICRO,2014
6.09,ERRO,2014
6.13,MICRO,2014
12.79,BENNER,2014
88.1,SIHOSP,2014
44.02,MICRO,2014
10.01,MICRO,2014
1.18,MICRO,2014
21.12,IMPRESSORA,2014
7.96,ERRO,2014
5.88,ERRO,2014
19.45,ERRO,2014
1.22,SIHOSP,2014
5.99,ERRO,2014
6.85,ACESSO,2014
4.92,ERRO,2014
19.95,SIHOSP,2014
1.22,ACESSO,2014
4.98,ERRO,2014
5.76,ERRO,2014
4.04,MICRO,2014
1.84,SIHOSP,2014
4.97,ACESSO,2014
5.96,ERRO,2014
37.17,ACESSO,2014
2.11,SIHOSP,2014
12.04,ERRO,2014
2.99,ERRO,2014
78.97,BENNER,2014
2.06,SIHOSP,2014
1.33,BENNER,2014
1.06,MICRO,2014
9.89,MICRO,2014
27.39,MICRO,2014
2.01,ACESSO,2014
5.81,ERRO,2014
8.01,IMPRESSORA,2014
1.07,ERRO,2014
3.98,MICRO,2014
54.84,BENNER,2014
1.03,MICRO,2014
8.83,MICRO,2014
5.78,SIHOSP,2014
1.06,SIHOSP,2014
4.9,ERRO,2014
1.01,MICRO,2014
19.03,IMPRESSORA,2014
2.69,ERRO,2014
7.38,MICRO,2014
1.05,BENNER,2014
27.03,IMPRESSORA,2014
1.14,IMPRESSORA,2014
1.05,SIHOSP,2014
1.91,ERRO,2014
6.16,SIHOSP,2014
4.09,ERRO,2014
35.26,MICRO,2014
3.92,ERRO,2014
6.01,SIHOSP,2014
11.12,MICRO,2014
23.33,ERRO,2014
10.11,SIHOSP,2014
1.08,MICRO,2014
92.19,SIHOSP,2014
1.14,BENNER,2014
7.96,MICRO,2014
47.9,BENNER,2014
4.08,BENNER,2014
4.64,BENNER,2014
1.14,BENNER,2014
3.86,BENNER,2014
7.99,ERRO,2014
37.02,SIHOSP,2014
3.29,SIHOSP,2014
2.01,ERRO,2014
1.23,SIHOSP,2014
1.71,ERRO,2014
3.1,MICRO,2014
3.29,ERRO,2014
2.02,ERRO,2014
26.08,SIHOSP,2014
1.97,MICRO,2014
12.06,ERRO,2014
28.12,ERRO,2014
5.73,ERRO,2014
1.97,MICRO,2014
3.04,ERRO,2014
5.72,ERRO,2014
4.07,ERRO,2014
1.27,IMPRESSORA,2014
1.91,ACESSO,2014
5.23,SIHOSP,2014
7.1,MICRO,2014
12.11,IMPRESSORA,2014
1.88,ERRO,2014
3.11,MICRO,2014
32.66,ERRO,2014
6.32,ACESSO,2014
58.96,ERRO,2014
9.01,ERRO,2014
9.27,ERRO,2014
3.21,BENNER,2014
8.09,MICRO,2014
5.74,ERRO,2014
6.2,IMPRESSORA,2014
5.96,ERRO,2014
30.09,IMPRESSORA,2014
1.04,SIHOSP,2014
1.66,ERRO,2014
2.89,ERRO,2014
6.09,IMPRESSORA,2014
1.09,IMPRESSORA,2014
10.02,ACESSO,2014
1.07,BENNER,2014
1.21,ERRO,2014
5.19,SIHOSP,2014
4.38,MICRO,2014
6.8,ACESSO,2014
9.98,SIHOSP,2014
12.77,BENNER,2014
52.92,ERRO,2014
1.26,IMPRESSORA,2014
5.95,IMPRESSORA,2014
2.1,SIHOSP,2014
2.99,SIHOSP,2014
1.23,BENNER,2014
4.79,SIHOSP,2014
9.1,MICRO,2014
1.24,ERRO,2014
8.38,MICRO,2014
77.94,ACESSO,2014
82.78,BENNER,2014
3.89,BENNER,2014
7.19,ERRO,2014
3.17,IMPRESSORA,2014
15.09,ACESSO,2014
1.95,ACESSO,2014
1.21,BENNER,2014
3.79,IMPRESSORA,2014
6.77,MICRO,2014
7.99,SIHOSP,2014
9.76,BENNER,2014
15.1,ERRO,2014
1.24,MICRO,2014
1.35,SIHOSP,2014
1.15,MICRO,2014
12.9,MICRO,2014
30.98,SIHOSP,2014
3.11,SIHOSP,2014
3.91,BENNER,2014
41.92,SIHOSP,2014
83.92,SIHOSP,2014
3.88,BENNER,2014
4.17,MICRO,2014
2.88,ACESSO,2014
69.82,ERRO,2014
1.2,MICRO,2014
1,ACESSO,2014
1.17,SIHOSP,2014
7.01,MICRO,2014
2.8,ERRO,2014
3.72,ACESSO,2014
1.97,ERRO,2014
1.34,ERRO,2014
5.04,MICRO,2014
35.25,ACESSO,2014
56.04,ERRO,2014
1.06,MICRO,2014
1.06,SIHOSP,2014
2.75,ACESSO,2014
4.05,BENNER,2014
1.1,BENNER,2014
56.11,MICRO,2014
3.23,SIHOSP,2014
1.08,SIHOSP,2014
11.8,SIHOSP,2014
2.15,SIHOSP,2014
12.02,ERRO,2014
1.03,ACESSO,2014
8.03,MICRO,2014
21.04,ERRO,2014
7.85,MICRO,2014
2.08,ACESSO,2014
70.67,BENNER,2014
63.95,ERRO,2014
7.1,MICRO,2014
43.01,ERRO,2014
8.1,MICRO,2014
2.06,MICRO,2014
4.39,SIHOSP,2014
12.77,ERRO,2014
30.64,MICRO,2014
4.93,ACESSO,2014
3.87,BENNER,2014
18.82,SIHOSP,2014
32.76,ACESSO,2014
1.16,IMPRESSORA,2014
2.04,IMPRESSORA,2014
7.92,ACESSO,2014
12.89,MICRO,2014
70.11,ERRO,2014
11.96,BENNER,2014
2.12,MICRO,2014
7.9,ACESSO,2014
1.73,SIHOSP,2014
4.13,IMPRESSORA,2014
4.11,IMPRESSORA,2014
6.08,MICRO,2014
1.05,IMPRESSORA,2014
3.32,MICRO,2014
31.03,ERRO,2014
2,ERRO,2014
10.25,MICRO,2014
1.14,BENNER,2014
1.98,SIHOSP,2014
4.24,MICRO,2014
11.96,IMPRESSORA,2014
3.7,BENNER,2014
3.11,MICRO,2014
16.01,SIHOSP,2014
4.12,BENNER,2014
3.27,IMPRESSORA,2014
4.93,MICRO,2014
2.97,MICRO,2014
1.07,MICRO,2014
3.77,IMPRESSORA,2014
5.1,MICRO,2014
4.97,MICRO,2014
5.96,IMPRESSORA,2014
1.68,BENNER,2014
1.23,ERRO,2014
1.04,ERRO,2014
1.01,MICRO,2014
27.1,MICRO,2014
1.28,SIHOSP,2014
14.01,IMPRESSORA,2014
1.03,IMPRESSORA,2014
5.95,SIHOSP,2014
3,IMPRESSORA,2014
5.96,SIHOSP,2014
1.31,MICRO,2014
21.13,ERRO,2014
11.76,SIHOSP,2014
13.03,IMPRESSORA,2014
4.69,BENNER,2014
15.97,MICRO,2014
2.1,SIHOSP,2014
5.98,MICRO,2014
57.03,SIHOSP,2014
7.15,IMPRESSORA,2014
1.05,MICRO,2014
28.92,ERRO,2014
7.96,IMPRESSORA,2014
1.19,BENNER,2014
6.2,SIHOSP,2014
3.2,SIHOSP,2014
22.31,MICRO,2014
45.04,SIHOSP,2014
18.82,ERRO,2014
35.79,BENNER,2014
4,MICRO,2014
2.75,ERRO,2014
8,IMPRESSORA,2014
2,BENNER,2014
10.01,IMPRESSORA,2014
12.78,SIHOSP,2014
21.14,ERRO,2014
4.23,IMPRESSORA,2014
1.05,ACESSO,2014
5,MICRO,2014
3.04,SIHOSP,2014
3.04,IMPRESSORA,2014
3.89,SIHOSP,2014
3.72,ERRO,2014
6.61,ERRO,2014
1.01,ERRO,2014
1.03,SIHOSP,2014
4.15,SIHOSP,2014
2.15,BENNER,2014
6.06,SIHOSP,2014
1.02,BENNER,2014
4.15,SIHOSP,2014
1.03,ERRO,2014
1.05,BENNER,2014
1.67,SIHOSP,2014
11.84,MICRO,2014
4.04,IMPRESSORA,2014
2.93,ERRO,2014
3.79,MICRO,2014
13.05,IMPRESSORA,2014
13.02,ERRO,2014
5.07,BENNER,2014
2.83,MICRO,2014
6.65,BENNER,2014
13.02,ACESSO,2014
1.64,BENNER,2014
7.05,BENNER,2014
15.22,MICRO,2014
1.79,IMPRESSORA,2014
75.87,MICRO,2014
1.04,MICRO,2014
21.07,MICRO,2014
1.12,IMPRESSORA,2014
8.2,IMPRESSORA,2014
2.75,BENNER,2014
2.73,BENNER,2014
38.25,ERRO,2014
1.14,MICRO,2014
1.18,SIHOSP,2014
6.92,SIHOSP,2014
1.23,MICRO,2014
1.97,ERRO,2014
2,ERRO,2014
19.76,MICRO,2014
5.79,IMPRESSORA,2014
14.23,MICRO,2014
1.14,MICRO,2014
4.77,ACESSO,2014
2.98,MICRO,2014
19.89,ACESSO,2014
4.08,ERRO,2014
2.94,BENNER,2014
2.33,MICRO,2014
1.13,ERRO,2014
1.2,IMPRESSORA,2014
2.64,ERRO,2014
5.25,SIHOSP,2014
4.27,MICRO,2014
3.12,IMPRESSORA,2014
3.7,SIHOSP,2014
1.68,IMPRESSORA,2014
2.13,BENNER,2014
33.75,SIHOSP,2014
1.1,BENNER,2014
1.23,IMPRESSORA,2014
4.3,SIHOSP,2014
1.07,ACESSO,2014
9.06,ERRO,2014
24.87,ERRO,2014
60.37,MICRO,2014
6.8,BENNER,2014
1.71,ERRO,2014
1.09,ERRO,2014
4.02,IMPRESSORA,2014
21.82,MICRO,2014
77,SIHOSP,2014
3.06,ACESSO,2014
5.89,ERRO,2014
2.76,SIHOSP,2014
3.78,ACESSO,2014
3.11,ERRO,2014
8.02,MICRO,2014
2.08,SIHOSP,2014
6.97,SIHOSP,2014
9.03,BENNER,2014
3.1,SIHOSP,2014
8.87,ERRO,2014
2.18,IMPRESSORA,2014
1.79,SIHOSP,2014
1.73,BENNER,2014
72.09,SIHOSP,2014
6.99,ERRO,2014
1.03,ACESSO,2014
1.07,SIHOSP,2014
7.81,MICRO,2014
3.67,BENNER,2014
51.14,SIHOSP,2014
5.76,IMPRESSORA,2014
2.75,BENNER,2014
6.97,MICRO,2014
2.85,BENNER,2014
2.01,SIHOSP,2014
1.7,BENNER,2014
3.66,BENNER,2014
1.03,SIHOSP,2014
15.3,SIHOSP,2014
5.1,IMPRESSORA,2014
43.14,SIHOSP,2014
8.03,ACESSO,2014
2.9,BENNER,2014
10.92,SIHOSP,2014
1.05,BENNER,2014
2.08,MICRO,2014
27.8,IMPRESSORA,2014
5.81,SIHOSP,2014
10.97,BENNER,2014
10.92,SIHOSP,2014
2.97,SIHOSP,2014
1.01,MICRO,2014
2.92,IMPRESSORA,2014
2.03,MICRO,2014
50.22,MICRO,2014
10.94,SIHOSP,2014
10.92,SIHOSP,2014
2.05,BENNER,2014
2.8,IMPRESSORA,2014
10.73,BENNER,2014
3.03,IMPRESSORA,2014
9.96,BENNER,2014
5.05,IMPRESSORA,2014
5.82,MICRO,2014
18.01,MICRO,2014
1.26,IMPRESSORA,2014
26.88,BENNER,2014
6.88,BENNER,2014
6.92,BENNER,2014
5.98,IMPRESSORA,2014
18.03,MICRO,2014
4.72,BENNER,2014
50.75,ERRO,2014
29.29,IMPRESSORA,2014
7.03,SIHOSP,2014
1.28,MICRO,2014
12.93,ERRO,2014
33.26,ERRO,2014
5.93,ERRO,2014
15.97,ERRO,2014
5.75,BENNER,2014
20.06,SIHOSP,2014
14.94,IMPRESSORA,2014
2.08,MICRO,2014
1.95,BENNER,2014
2.12,ACESSO,2014
54,IMPRESSORA,2014
12.71,MICRO,2014
3.87,ERRO,2014
17.95,MICRO,2014
3.85,ERRO,2014
1.06,MICRO,2014
8.82,ACESSO,2014
13.03,MICRO,2014
1.03,SIHOSP,2014
1.08,BENNER,2014
12.92,MICRO,2014
19.22,MICRO,2014
1.97,BENNER,2014
1.14,BENNER,2014
1.16,BENNER,2014
5.83,IMPRESSORA,2014
39.25,MICRO,2014
3.75,ERRO,2014
17.15,MICRO,2014
3.99,ERRO,2014
3.16,BENNER,2014
7.07,IMPRESSORA,2014
1.7,ERRO,2014
12.75,BENNER,2014
55.03,ERRO,2014
1.09,SIHOSP,2014
1.12,ERRO,2014
15.18,IMPRESSORA,2014
1.3,SIHOSP,2014
2.19,BENNER,2014
29.95,ERRO,2014
10.99,MICRO,2014
12.72,MICRO,2014
5.94,IMPRESSORA,2014
15.18,IMPRESSORA,2014
1.95,MICRO,2014
10.95,ERRO,2014
3.19,BENNER,2014
3.24,MICRO,2014
1.92,IMPRESSORA,2014
9.83,MICRO,2014
4.75,SIHOSP,2014
2.98,IMPRESSORA,2014
1.89,IMPRESSORA,2014
5.24,MICRO,2014
1.23,MICRO,2014
2.93,ERRO,2014
18.01,ERRO,2014
14.12,ERRO,2014
2.28,ERRO,2014
1.26,SIHOSP,2014
16.14,ERRO,2014
13.14,ERRO,2014
1.86,ERRO,2014
12.13,IMPRESSORA,2014
80.29,MICRO,2014
1.01,IMPRESSORA,2014
4.06,MICRO,2014
14.76,BENNER,2014
13.87,BENNER,2014
6,IMPRESSORA,2014
11.78,MICRO,2014
2.85,ERRO,2014
10.79,IMPRESSORA,2014
9.93,ERRO,2014
5.33,MICRO,2014
8,SIHOSP,2014
2.94,ERRO,2014
4.26,IMPRESSORA,2014
1.16,IMPRESSORA,2014
6.75,MICRO,2014
6.75,MICRO,2014
35.96,MICRO,2014
7.98,MICRO,2014
2.22,SIHOSP,2014
5.97,SIHOSP,2014
2.18,IMPRESSORA,2014
3.82,ACESSO,2014
32.96,MICRO,2014
5.86,BENNER,2014
8.59,SIHOSP,2014
25.29,MICRO,2014
12.79,MICRO,2014
12.91,MICRO,2014
26.94,IMPRESSORA,2014
19.83,IMPRESSORA,2014
22.98,SIHOSP,2014
1.08,BENNER,2014
4.19,IMPRESSORA,2014
15.24,BENNER,2014
65.16,IMPRESSORA,2014
13.89,MICRO,2014
5.69,MICRO,2014
1.62,ERRO,2014
4.05,MICRO,2014
1.89,BENNER,2014
28.33,MICRO,2014
13.89,MICRO,2014
1.93,ERRO,2014
17.2,MICRO,2014
5.02,MICRO,2014
5.9,ACESSO,2014
34.86,IMPRESSORA,2014
6.85,ERRO,2014
23.84,BENNER,2014
2.66,SIHOSP,2014
41.71,SIHOSP,2014
2.34,SIHOSP,2014
1.34,MICRO,2014
4.12,IMPRESSORA,2014
27.33,IMPRESSORA,2014
1.12,MICRO,2014
1.15,MICRO,2014
1.01,ERRO,2014
3.09,MICRO,2014
91.68,BENNER,2014
1.12,MICRO,2014
2.88,MICRO,2014
3.17,IMPRESSORA,2014
15.86,SIHOSP,2014
3.88,MICRO,2014
1.05,MICRO,2014
1.31,SIHOSP,2014
1.96,SIHOSP,2014
16.93,ACESSO,2014
1.84,MICRO,2014
90.99,SIHOSP,2014
3.05,MICRO,2014
5.28,ERRO,2014
13.05,MICRO,2014
1.3,SIHOSP,2014
1.02,ERRO,2014
10.79,IMPRESSORA,2014
16.24,IMPRESSORA,2014
17.61,BENNER,2014
63.9,ACESSO,2014
6.02,MICRO,2014
13.86,ERRO,2014
1.72,ERRO,2014
1.2,MICRO,2014
17.74,BENNER,2014
10.9,BENNER,2014
1.09,SIHOSP,2014
14.26,IMPRESSORA,2014
10.93,BENNER,2014
13.3,BENNER,2014
1.95,IMPRESSORA,2014
7.9,IMPRESSORA,2014
6.01,ERRO,2014
5.96,ERRO,2014
10.93,BENNER,2014
20.97,SIHOSP,2014
3.14,SIHOSP,2014
12.73,MICRO,2014
2.22,IMPRESSORA,2014
14.18,IMPRESSORA,2014
5.36,SIHOSP,2014
16,ERRO,2014
2.93,BENNER,2014
1.95,SIHOSP,2014
3.29,MICRO,2014
5.02,MICRO,2014
9.3,MICRO,2014
1.11,SIHOSP,2014
1.03,SIHOSP,2014
4.05,SIHOSP,2014
42.22,ERRO,2014
42.22,ERRO,2014
5.03,ERRO,2014
6.65,BENNER,2014
3.72,ACESSO,2014
16.09,IMPRESSORA,2014
1.64,MICRO,2014
3.34,MICRO,2014
4.9,ERRO,2014
4.63,BENNER,2014
5.97,IMPRESSORA,2014
9,MICRO,2014
1.87,BENNER,2014
7.28,MICRO,2014
6.31,ERRO,2014
1.79,BENNER,2014
5.26,MICRO,2014
21.18,IMPRESSORA,2014
3.85,IMPRESSORA,2014
3.26,SIHOSP,2014
2.81,MICRO,2014
2.8,MICRO,2014
2.29,MICRO,2014
3.25,ACESSO,2014
1.08,SIHOSP,2014
2.02,MICRO,2014
7.3,IMPRESSORA,2014
2,IMPRESSORA,2014
3.1,ACESSO,2014
3.03,SIHOSP,2014
8.16,ACESSO,2014
69.94,ERRO,2014
5.27,SIHOSP,2014
7.08,BENNER,2014
4.97,IMPRESSORA,2014
1,IMPRESSORA,2014
5.98,IMPRESSORA,2014
10.95,IMPRESSORA,2014
1.24,IMPRESSORA,2014
1.72,ERRO,2014
1.01,ERRO,2014
4.84,SIHOSP,2014
15.21,BENNER,2014
1.69,SIHOSP,2014
1.09,MICRO,2014
1.07,SIHOSP,2014
17.29,ERRO,2014
9.71,BENNER,2014
3.07,SIHOSP,2014
2.77,IMPRESSORA,2014
6.26,IMPRESSORA,2014
6.27,IMPRESSORA,2014
3.09,SIHOSP,2014
1.04,IMPRESSORA,2014
1.17,SIHOSP,2014
60.1,ERRO,2014
6.73,BENNER,2014
47.06,IMPRESSORA,2014
3.07,ERRO,2014
1.27,SIHOSP,2014
1.01,IMPRESSORA,2014
3.98,BENNER,2014
2.74,BENNER,2014
7.15,ACESSO,2014
7.29,IMPRESSORA,2014
23.99,MICRO,2014
1,IMPRESSORA,2014
5.03,SIHOSP,2014
9.18,IMPRESSORA,2014
1.69,BENNER,2014
1.05,MICRO,2014
4.01,SIHOSP,2014
10.1,SIHOSP,2014
21.34,MICRO,2014
4.22,ACESSO,2014
2.32,SIHOSP,2014
12.09,MICRO,2014
17.09,ACESSO,2014
10.13,MICRO,2014
3.85,BENNER,2014
28.05,MICRO,2014
4.93,MICRO,2014
8.95,ACESSO,2014
1.27,SIHOSP,2014
3.89,BENNER,2014
10.16,MICRO,2014
2,ERRO,2014
6.3,ACESSO,2014
9.99,ERRO,2014
56.82,ERRO,2014
7.4,MICRO,2014
2.2,BENNER,2014
56.06,ERRO,2014
2.16,ERRO,2014
2.13,SIHOSP,2014
11.4,IMPRESSORA,2014
9.95,IMPRESSORA,2014
47.17,BENNER,2014
7.79,IMPRESSORA,2014
1.03,BENNER,2014
1.12,SIHOSP,2014
2.13,BENNER,2014
2.23,ACESSO,2014
5.93,ACESSO,2014
26.75,BENNER,2014
1.24,ACESSO,2014
20.22,BENNER,2014
9.03,MICRO,2014
9.97,MICRO,2014
4,SIHOSP,2014
1.12,IMPRESSORA,2014
1.92,ACESSO,2014
5.42,MICRO,2014
18.86,IMPRESSORA,2014
14.22,MICRO,2014
2.24,ACESSO,2014
27.07,BENNER,2014
33.05,ERRO,2014
1.3,ACESSO,2014
2.24,IMPRESSORA,2014
2.24,ERRO,2014
5.17,SIHOSP,2014
4.03,SIHOSP,2014
8.05,MICRO,2014
7.28,MICRO,2014
1.74,IMPRESSORA,2014
1.73,MICRO,2014
3.75,MICRO,2014
30.05,SIHOSP,2014
8.13,MICRO,2014
5.1,MICRO,2014
2.12,ACESSO,2014
1.94,IMPRESSORA,2014
18.94,ERRO,2014
14.2,ACESSO,2014
14.21,ACESSO,2014
8.06,MICRO,2014
1.94,IMPRESSORA,2014
3.02,IMPRESSORA,2014
12.24,BENNER,2014
3.93,ERRO,2014
2.94,MICRO,2014
8.11,ERRO,2014
42.22,SIHOSP,2014
9.12,ERRO,2014
3.75,BENNER,2014
10.08,SIHOSP,2014
70.03,SIHOSP,2014
2.05,SIHOSP,2014
2,SIHOSP,2014
37.72,BENNER,2014
62.74,SIHOSP,2014
1.06,BENNER,2014
1.93,SIHOSP,2014
1.25,SIHOSP,2014
6.83,SIHOSP,2014
1.06,SIHOSP,2014
7.88,BENNER,2014
1.02,SIHOSP,2014
5.34,MICRO,2014
12.1,SIHOSP,2014
1.04,ERRO,2014
2.09,SIHOSP,2014
2.05,MICRO,2014
5.05,ERRO,2014
1.34,BENNER,2014
1.04,ERRO,2014
3.11,MICRO,2014
1.08,IMPRESSORA,2014
4.35,ERRO,2014
6.95,MICRO,2014
18.98,SIHOSP,2014
3.72,BENNER,2014
4.74,ERRO,2014
2.71,MICRO,2014
4.08,ERRO,2014
3.51,ERRO,2014
7.82,IMPRESSORA,2014
1.81,SIHOSP,2014
35.03,BENNER,2014
4.17,SIHOSP,2014
2.1,BENNER,2014
1.04,ACESSO,2014
1.08,MICRO,2015
5.26,MICRO,2014
17.05,ERRO,2014
65.07,IMPRESSORA,2014
2.2,MICRO,2014
3.06,MICRO,2014
2.88,SIHOSP,2014
21.04,IMPRESSORA,2014
1.13,IMPRESSORA,2014
30.21,SIHOSP,2014
2.05,ERRO,2014
4.06,MICRO,2014
17.81,ERRO,2014
1.06,ERRO,2014
5,BENNER,2014
12.06,SIHOSP,2014
2.2,MICRO,2014
19.83,SIHOSP,2014
19.8,SIHOSP,2014
2.22,SIHOSP,2014
4.05,MICRO,2014
2.28,ERRO,2014
2.23,ERRO,2014
31.01,ERRO,2014
28.79,IMPRESSORA,2014
1.15,SIHOSP,2014
6.95,ERRO,2014
36.9,SIHOSP,2014
2.08,SIHOSP,2014
6.06,MICRO,2014
3.27,IMPRESSORA,2014
1.03,SIHOSP,2014
1.26,ACESSO,2014
3.25,SIHOSP,2014
5.19,MICRO,2014
2.78,ACESSO,2014
5.07,ERRO,2014
11.82,IMPRESSORA,2014
1.01,SIHOSP,2014
1.22,ACESSO,2014
2.97,ERRO,2014
19.29,ERRO,2014
8.06,ERRO,2014
3.26,ACESSO,2014
11.85,MICRO,2014
2.05,ERRO,2014
6.06,SIHOSP,2014
10.1,ERRO,2014
2.18,IMPRESSORA,2014
3.13,ACESSO,2014
1.33,MICRO,2014
4.15,MICRO,2014
9.03,ERRO,2014
9.76,IMPRESSORA,2014
4.15,MICRO,2014
4.15,MICRO,2014
3.35,ERRO,2014
7.98,MICRO,2014
2.06,MICRO,2014
9.17,ERRO,2014
8.93,IMPRESSORA,2014
1.2,ACESSO,2014
1.24,MICRO,2014
3.78,IMPRESSORA,2014
15.93,ERRO,2014
13.97,IMPRESSORA,2014
1.02,IMPRESSORA,2014
3.27,MICRO,2014
4.13,MICRO,2014
3.25,IMPRESSORA,2014
2.86,ERRO,2014
5.07,SIHOSP,2014
4.92,BENNER,2014
3.04,BENNER,2014
1.17,BENNER,2014
3.65,SIHOSP,2014
3.95,ERRO,2014
1.27,ACESSO,2014
9.1,IMPRESSORA,2014
2.69,IMPRESSORA,2014
1.96,IMPRESSORA,2014
1.12,ACESSO,2014
3.02,IMPRESSORA,2014
4.18,MICRO,2014
41.17,MICRO,2014
15.02,ERRO,2014
16.06,SIHOSP,2014
1.95,IMPRESSORA,2014
8.01,SIHOSP,2014
27.93,ERRO,2014
1.26,ACESSO,2014
1.1,IMPRESSORA,2014
2.02,ERRO,2014
1.97,SIHOSP,2014
6.28,MICRO,2014
5.98,MICRO,2014
12.88,IMPRESSORA,2014
3.78,IMPRESSORA,2014
76.2,IMPRESSORA,2014
3.8,IMPRESSORA,2014
3.78,IMPRESSORA,2014
5.84,ERRO,2014
1.95,IMPRESSORA,2014
1.01,ACESSO,2014
3.82,IMPRESSORA,2014
2.3,SIHOSP,2014
10.8,SIHOSP,2014
13.09,MICRO,2014
5.91,SIHOSP,2014
2.92,BENNER,2014
1.67,IMPRESSORA,2014
6.38,ERRO,2014
8.24,MICRO,2014
1.26,BENNER,2014
4.06,IMPRESSORA,2014
19.77,SIHOSP,2014
62.77,SIHOSP,2014
19.77,SIHOSP,2014
2.06,ERRO,2014
1.12,BENNER,2014
1.04,IMPRESSORA,2014
12.13,MICRO,2014
3.06,ERRO,2014
5.21,ERRO,2014
42.81,SIHOSP,2014
2.05,IMPRESSORA,2014
1.1,BENNER,2014
19.77,SIHOSP,2014
6.34,IMPRESSORA,2014
3.84,ERRO,2014
20.17,BENNER,2014
6.11,BENNER,2014
28.1,ERRO,2014
21,MICRO,2014
21.85,SIHOSP,2014
2.12,MICRO,2014
1.98,SIHOSP,2014
22.03,MICRO,2014
2.1,ERRO,2014
2.37,MICRO,2014
1.96,SIHOSP,2014
3.09,SIHOSP,2014
39.05,ACESSO,2014
13.78,IMPRESSORA,2014
1.14,SIHOSP,2014
4.09,IMPRESSORA,2014
1.14,SIHOSP,2014
7.29,ERRO,2014
2.91,BENNER,2014
10.9,ERRO,2014
25.87,SIHOSP,2014
5.99,MICRO,2014
3.05,MICRO,2014
2.78,IMPRESSORA,2014
53.86,IMPRESSORA,2014
